WEEK,STORE,STORE_TYPE,STORE_SIZE,PARKING,SALES_AREA,PRODUCT,CATEGORY,MANUFACTURER,BRAND,SUBCATEGORY,SIZE,UNITS,SALES,VISITS,HHS,BASE_PRICE,PRICE,FEATURE,DISPLAY,INVENTORY
2024-05-06,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,25,720.5,28,26,29.99,28.82,1,0,25
2024-05-06,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,10,11204.9,11,11,1199,1120.49,0,1,7
2024-05-06,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,15,17442.3,20,20,1249,1162.82,0,1,14
2024-05-06,103,Rural,20000,60,16000,204,Tablet,Apple,iPad,iPad Air,64 GB,8,5137.12,9,9,649,642.14,0,1,7
2024-05-06,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,5,5197.35,10,8,1099,1039.47,1,0,17
2024-05-06,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,4,4674.44,9,7,1249,1168.61,1,0,2
2024-05-13,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,18,18218.16,19,19,1099,1012.12,1,0,12
2024-05-13,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,13,7906.86,18,17,649,608.22,0,1,6
2024-05-13,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,7,202.51,10,8,29.99,28.93,1,0,16
2024-05-13,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,7,8292.9,8,7,1199,1184.7,1,0,11
2024-05-13,102,Suburban,35000,120,28000,202,Laptop,Dell,XPS,XPS 13,512 GB,27,33082.56,31,31,1299,1225.28,0,0,17
2024-05-13,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,7,8450.89,11,9,1249,1207.27,1,1,22
2024-05-13,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,5,141.4,5,4,29.99,28.28,1,0,8
2024-05-13,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,17,17877.71,17,16,1099,1051.63,1,1,11
2024-05-13,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,2,2385.34,5,5,1249,1192.67,0,1,4
2024-05-20,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,12,12318.48,17,16,1099,1026.54,1,0,7
2024-05-20,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,4,3320.44,5,3,899,830.11,1,0,2
2024-05-20,101,Urban,40000,100,30000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,11,13262.15,11,11,1249,1205.65,0,0,16
2024-05-20,102,Suburban,35000,120,28000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,7,7650.09,10,9,1099,1092.87,1,0,10
2024-05-20,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,17,10465.71,18,16,649,615.63,1,0,15
2024-05-20,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,9,255.06,14,12,29.99,28.34,0,0,36
2024-05-20,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,14,18049.92,16,14,1299,1289.28,0,1,7
2024-05-20,103,Rural,20000,60,16000,204,Tablet,Apple,iPad,iPad Air,64 GB,7,4500.51,8,7,649,642.93,1,1,12
2024-05-20,103,Rural,20000,60,16000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,6,6759,11,10,1199,1126.5,1,1,1
2024-05-27,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,10,279.3,14,13,29.99,27.93,1,0,17
2024-05-27,101,Urban,40000,100,30000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,10,11328.5,13,11,1199,1132.85,1,0,10
2024-05-27,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,2,1716.08,6,6,899,858.04,0,0,12
2024-05-27,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,4,3331.44,4,2,899,832.86,1,0,6
2024-05-27,102,Suburban,35000,120,28000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,10,10368.6,10,10,1099,1036.86,0,0,11
2024-05-27,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,15,8917.8,16,14,649,594.52,0,1,1
2024-05-27,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,7,8451.59,9,9,1299,1207.37,1,0,12
2024-05-27,103,Rural,20000,60,16000,204,Tablet,Apple,iPad,iPad Air,64 GB,11,6630.36,12,12,649,602.76,0,0,15
2024-05-27,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,8,218.16,11,9,29.99,27.27,0,0,1
2024-06-03,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,7,7273.98,7,6,1099,1039.14,0,0,7
2024-06-03,101,Urban,40000,100,30000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,10,11782.8,12,10,1199,1178.28,0,1,11
2024-06-03,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,17,494.36,21,21,29.99,29.08,0,0,14
2024-06-03,102,Suburban,35000,120,28000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,10,10157.2,14,14,1099,1015.72,1,0,3
2024-06-03,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,22,25727.24,22,22,1249,1169.42,1,1,5
2024-06-03,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,26,740.48,29,28,29.99,28.48,0,1,14
2024-06-03,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,10,11766.7,12,12,1299,1176.67,0,0,15
2024-06-03,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,4,4790.16,8,6,1249,1197.54,1,1,8
2024-06-03,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,7,6049.61,11,10,899,864.23,0,1,20
2024-06-10,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,7,7285.88,7,7,1099,1040.84,1,1,2
2024-06-10,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,14,416.5,14,13,29.99,29.75,0,0,6
2024-06-10,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,6,3785.82,7,5,649,630.97,0,1,0
2024-06-10,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,14,415.94,17,16,29.99,29.71,1,0,10
2024-06-10,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,1,641.38,4,2,649,641.38,0,0,6
2024-06-10,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,5,6104.5,6,6,1249,1220.9,1,1,0
2024-06-10,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,1,29.59,3,1,29.99,29.59,0,1,7
2024-06-10,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,8,9743.2,8,6,1249,1217.9,1,1,7
2024-06-10,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,15,18478.65,17,17,1299,1231.91,0,1,14
2024-06-17,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,2,2159.86,6,4,1099,1079.93,1,0,0
2024-06-17,101,Urban,40000,100,30000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,16,18562.72,19,18,1249,1160.17,0,1,20
2024-06-17,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,5,144.3,9,7,29.99,28.86,0,1,14
2024-06-17,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,6,3670.68,10,8,649,611.78,0,0,13
2024-06-17,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,0,0,5,3,1249,1182.05,1,0,13
2024-06-17,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,11,12195.81,12,12,1199,1108.71,0,0,19
2024-06-17,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,14,17743.6,15,13,1299,1267.4,0,0,17
2024-06-17,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,7,8053.15,11,9,1249,1150.45,1,0,3
2024-06-17,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,14,12320.14,14,14,899,880.01,1,0,14
2024-06-24,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,0,0,1,1,649,637.62,1,1,2
2024-06-24,101,Urban,40000,100,30000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,20,24212,22,20,1249,1210.6,0,0,5
2024-06-24,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,12,10734.96,16,16,899,894.58,0,0,3
2024-06-24,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,9,10274.04,13,13,1249,1141.56,0,0,21
2024-06-24,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,6,5043,10,10,899,840.5,1,0,10
2024-06-24,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,19,21428.2,20,18,1199,1127.8,0,0,8
2024-06-24,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,14,11498.34,14,14,899,821.31,0,1,7
2024-06-24,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,7,200.62,12,12,29.99,28.66,1,1,12
2024-06-24,103,Rural,20000,60,16000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,1,1168.77,3,1,1199,1168.77,0,0,18
2024-07-01,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,0,0,4,3,1099,1039.68,0,0,10
2024-07-01,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,11,13781.57,15,15,1299,1252.87,1,0,15
2024-07-01,101,Urban,40000,100,30000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,11,12973.84,12,12,1199,1179.44,1,1,6
2024-07-01,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,6,178.14,11,9,29.99,29.69,1,0,7
2024-07-01,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,21,26078.43,26,26,1249,1241.83,1,1,17
2024-07-01,102,Suburban,35000,120,28000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,3,3128.82,3,3,1099,1042.94,0,0,17
2024-07-01,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,17,21315.11,22,22,1299,1253.83,0,0,13
2024-07-01,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,12,333.12,15,13,29.99,27.76,0,0,1
2024-07-01,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,11,11294.25,14,12,1099,1026.75,1,1,1
2024-07-08,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,3,2510.85,4,4,899,836.95,0,1,8
2024-07-08,101,Urban,40000,100,30000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,5,6151.25,10,9,1249,1230.25,0,0,6
2024-07-08,101,Urban,40000,100,30000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,5,5528.15,5,3,1199,1105.63,1,0,4
2024-07-08,102,Suburban,35000,120,28000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,17,18471.35,20,20,1099,1086.55,1,0,12
2024-07-08,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,17,20186.65,20,19,1249,1187.45,0,0,4
2024-07-08,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,13,8343.66,18,18,649,641.82,1,1,7
2024-07-08,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,1,27.19,3,3,29.99,27.19,1,1,11
2024-07-08,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,3,3705.18,4,3,1249,1235.06,1,1,3
2024-07-08,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,7,8629.46,9,9,1299,1232.78,1,1,23
2024-07-15,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,9,10962.45,9,9,1299,1218.05,0,0,19
2024-07-15,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,2,1284.7,3,3,649,642.35,0,0,6
2024-07-15,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,8,8413.36,9,8,1099,1051.67,0,0,10
2024-07-15,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,4,4647.52,4,4,1249,1161.88,1,0,6
2024-07-15,102,Suburban,35000,120,28000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,12,11919.24,14,13,1099,993.27,1,0,7
2024-07-15,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,10,8736.8,14,12,899,873.68,1,1,10
2024-07-15,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,1,1007.62,3,1,1099,1007.62,0,1,18
2024-07-15,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,11,13977.04,15,14,1299,1270.64,1,1,22
2024-07-15,103,Rural,20000,60,16000,204,Tablet,Apple,iPad,iPad Air,64 GB,6,3727.32,9,9,649,621.22,1,1,9
2024-07-22,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,11,308.77,11,11,29.99,28.07,1,0,8
2024-07-22,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,8,8116.4,13,12,1099,1014.55,0,1,18
2024-07-22,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,6,3766.26,8,6,649,627.71,1,1,10
2024-07-22,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,10,8871.3,13,11,899,887.13,0,1,17
2024-07-22,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,7,4456.9,8,7,649,636.7,0,1,9
2024-07-22,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,5,6119.2,7,6,1249,1223.84,0,0,1
2024-07-22,103,Rural,20000,60,16000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,7,8183.28,12,11,1199,1169.04,0,1,13
2024-07-22,103,Rural,20000,60,16000,204,Tablet,Apple,iPad,iPad Air,64 GB,8,4908.32,10,10,649,613.54,1,1,7
2024-07-22,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,7,6141.52,12,11,899,877.36,0,0,8
2024-07-29,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,13,16209.44,13,13,1299,1246.88,1,1,9
2024-07-29,101,Urban,40000,100,30000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,6,7453.62,10,10,1249,1242.27,0,1,1
2024-07-29,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,6,6534.48,9,7,1099,1089.08,1,1,12
2024-07-29,102,Suburban,35000,120,28000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,7,7127.33,10,10,1099,1018.19,0,0,11
2024-07-29,102,Suburban,35000,120,28000,202,Laptop,Dell,XPS,XPS 13,512 GB,11,13671.57,13,13,1299,1242.87,0,0,16
2024-07-29,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,1,1243.25,6,5,1249,1243.25,1,1,13
2024-07-29,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,11,308.55,14,14,29.99,28.05,1,1,12
2024-07-29,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,16,19801.6,18,17,1299,1237.6,0,0,9
2024-07-29,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,3,3418.41,6,4,1249,1139.47,1,1,17
2024-08-05,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,10,5941.7,15,14,649,594.17,0,1,7
2024-08-05,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,8,6794.48,8,6,899,849.31,0,0,15
2024-08-05,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,12,12794.28,15,13,1099,1066.19,0,0,17
2024-08-05,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,9,5808.96,9,8,649,645.44,1,1,19
2024-08-05,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,7,199.43,8,6,29.99,28.49,1,1,5
2024-08-05,102,Suburban,35000,120,28000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,11,11927.74,12,10,1099,1084.34,1,1,19
2024-08-05,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,8,6775.68,11,10,899,846.96,1,1,13
2024-08-05,103,Rural,20000,60,16000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,13,15165.54,18,18,1199,1166.58,1,1,11
2024-08-05,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,12,14082.24,12,10,1249,1173.52,0,0,20
2024-08-12,101,Urban,40000,100,30000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,1,1228.86,2,0,1249,1228.86,1,0,11
2024-08-12,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,13,13530.01,15,13,1099,1040.77,0,0,5
2024-08-12,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,7,4225.48,12,11,649,603.64,0,0,8
2024-08-12,102,Suburban,35000,120,28000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,5,5266.15,7,5,1099,1053.23,1,1,15
2024-08-12,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,13,15865.72,14,12,1249,1220.44,1,0,20
2024-08-12,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,19,11336.16,24,22,649,596.64,0,0,7
2024-08-12,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,19,22525.26,21,19,1249,1185.54,1,1,3
2024-08-12,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,13,11563.11,16,16,899,889.47,1,0,2
2024-08-12,103,Rural,20000,60,16000,204,Tablet,Apple,iPad,iPad Air,64 GB,7,4194.75,11,10,649,599.25,0,1,11
2024-08-19,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,9,11403.45,11,11,1299,1267.05,1,0,18
2024-08-19,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,5,5256.85,6,6,1099,1051.37,1,0,13
2024-08-19,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,9,7299.36,9,7,899,811.04,0,0,12
2024-08-19,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,17,14854.94,17,15,899,873.82,1,1,20
2024-08-19,102,Suburban,35000,120,28000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,15,15482.1,19,18,1099,1032.14,1,0,12
2024-08-19,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,8,9571.04,9,7,1199,1196.38,0,1,5
2024-08-19,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,12,334.92,12,10,29.99,27.91,1,1,17
2024-08-19,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,3,3450.51,7,6,1249,1150.17,0,1,6
2024-08-19,103,Rural,20000,60,16000,204,Tablet,Apple,iPad,iPad Air,64 GB,11,6975.43,13,12,649,634.13,0,0,4
2024-08-26,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,18,21499.74,19,19,1299,1194.43,1,0,6
2024-08-26,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,8,4714.56,10,8,649,589.32,1,0,20
2024-08-26,101,Urban,40000,100,30000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,11,12596.76,16,15,1249,1145.16,1,1,9
2024-08-26,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,16,18744.8,19,19,1249,1171.55,1,1,19
2024-08-26,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,20,17715.4,21,21,899,885.77,1,1,5
2024-08-26,102,Suburban,35000,120,28000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,12,12054.12,17,17,1099,1004.51,1,0,12
2024-08-26,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,12,330.24,17,15,29.99,27.52,0,0,7
2024-08-26,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,9,10526.76,12,11,1299,1169.64,0,0,2
2024-08-26,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,2,1624.88,7,6,899,812.44,0,1,2
2024-09-02,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,12,10290.48,17,17,899,857.54,0,1,5
2024-09-02,101,Urban,40000,100,30000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,4,4643.8,9,9,1199,1160.95,1,0,11
2024-09-02,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,6,7056.72,10,10,1299,1176.12,1,1,15
2024-09-02,102,Suburban,35000,120,28000,202,Laptop,Dell,XPS,XPS 13,512 GB,16,19148,16,14,1299,1196.75,1,1,13
2024-09-02,102,Suburban,35000,120,28000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,9,9011.52,13,13,1099,1001.28,0,0,21
2024-09-02,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,7,4535.44,9,7,649,647.92,1,0,4
2024-09-02,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,6,7104.42,6,4,1249,1184.07,0,0,18
2024-09-02,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,2,1786.82,4,3,899,893.41,1,1,20
2024-09-02,103,Rural,20000,60,16000,204,Tablet,Apple,iPad,iPad Air,64 GB,4,2385.8,5,4,649,596.45,0,1,8
2024-09-09,101,Urban,40000,100,30000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,9,10511.28,9,8,1249,1167.92,0,0,5
2024-09-09,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,7,7436.1,9,9,1099,1062.3,1,1,10
2024-09-09,101,Urban,40000,100,30000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,11,12578.72,13,13,1199,1143.52,0,1,20
2024-09-09,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,4,2425,8,8,649,606.25,0,0,16
2024-09-09,102,Suburban,35000,120,28000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,16,17550.24,16,16,1099,1096.89,1,0,9
2024-09-09,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,19,22967.01,19,18,1249,1208.79,1,1,19
2024-09-09,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,7,206.29,8,7,29.99,29.47,0,0,0
2024-09-09,103,Rural,20000,60,16000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,11,12274.02,13,12,1199,1115.82,1,1,14
2024-09-09,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,2,2359.2,6,5,1299,1179.6,1,0,16
2024-09-16,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,11,13788.28,11,11,1299,1253.48,1,1,8
2024-09-16,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,8,239.6,10,9,29.99,29.95,0,0,4
2024-09-16,101,Urban,40000,100,30000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,5,5788.25,8,7,1249,1157.65,0,0,9
2024-09-16,102,Suburban,35000,120,28000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,9,9129.78,10,10,1099,1014.42,0,1,7
2024-09-16,102,Suburban,35000,120,28000,202,Laptop,Dell,XPS,XPS 13,512 GB,13,16502.07,14,13,1299,1269.39,1,1,1
2024-09-16,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,5,138.55,6,5,29.99,27.71,1,0,2
2024-09-16,103,Rural,20000,60,16000,204,Tablet,Apple,iPad,iPad Air,64 GB,7,4495.68,12,12,649,642.24,1,0,3
2024-09-16,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,10,12641.4,15,14,1299,1264.14,0,0,10
2024-09-16,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,9,7549.83,13,11,899,838.87,0,0,29
2024-09-23,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,10,10342,15,15,1099,1034.2,1,1,15
2024-09-23,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,4,112.2,7,5,29.99,28.05,1,0,3
2024-09-23,101,Urban,40000,100,30000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,20,23671.2,25,23,1199,1183.56,0,1,20
2024-09-23,102,Suburban,35000,120,28000,202,Laptop,Dell,XPS,XPS 13,512 GB,1,1293,3,2,1299,1293,0,0,0
2024-09-23,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,5,4225.6,8,8,899,845.12,0,0,16
2024-09-23,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,8,9159.84,9,7,1249,1144.98,1,1,15
2024-09-23,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,0,0,1,0,29.99,28.09,0,0,12
